"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Ticarcillin-clavulanic acid";"Citrobacter freundii";85;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;8;10;7;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;46
"Ticarcillin-clavulanic acid";"Citrobacter koseri";85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;6;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;17
"Ticarcillin-clavulanic acid";"Enterobacter cloacae";85;2;0;0;1;1;1;0;0;0;0;0;0;0;2;0;1;1;4;4;9;3;10;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;45
"Ticarcillin-clavulanic acid";"Escherichia coli";85;1;0;0;0;1;1;1;0;2;6;7;8;8;14;16;17;13;18;27;43;60;55;42;28;15;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;395
"Ticarcillin-clavulanic acid";"Escherichia coli ATCC 25922";85;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;0;5;13;18;27;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;91
"Ticarcillin-clavulanic acid";"Klebsiella aerogenes";85;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;13
"Ticarcillin-clavulanic acid";"Klebsiella oxytoca";85;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;3;11;5;7;22;10;5;4;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;78
"Ticarcillin-clavulanic acid";"Klebsiella pneumoniae";85;2;0;0;0;0;1;1;0;2;0;0;1;1;3;8;3;16;25;36;22;8;6;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;142
"Ticarcillin-clavulanic acid";"Morganella morganii";85;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;6;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;19
"Ticarcillin-clavulanic acid";"Proteus mirabilis";85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;6;6;16;22;28;16;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;112
"Ticarcillin-clavulanic acid";"Pseudomonas aeruginosa";85;53;0;1;5;4;4;4;2;9;5;2;10;14;23;46;45;35;38;20;11;5;1;1;4;1;0;2;2;1;1;1;5;1;0;2;1;0;0;1;0;0;0;0;0;0;17;4;360
"Ticarcillin-clavulanic acid";"Pseudomonas aeruginosa ATCC 27853";85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;30;41;21;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;117
"Ticarcillin-clavulanic acid";"Pseudomonas fluorescens group";85;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Ticarcillin-clavulanic acid";"Pseudomonas putida group";85;39;0;1;4;8;6;4;9;8;2;2;4;1;3;2;3;1;3;0;0;2;1;4;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;1;113
"Ticarcillin-clavulanic acid";"Pseudomonas spp (non-aeruginosa)";85;76;0;2;4;9;6;6;9;8;3;2;4;1;3;2;5;2;5;0;3;4;6;9;8;2;5;3;1;1;0;2;2;2;1;0;0;1;0;0;0;0;0;0;0;0;;2;197
"Ticarcillin-clavulanic acid";"Pseudomonas stutzeri group";85;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3;1;3;5;6;1;3;2;1;1;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;;1;35
"Tigecycline";"Citrobacter freundii";15;0;0;0;0;0;0;0;0;0;0;1;2;1;8;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26
"Tigecycline";"Corynebacterium striatum";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Tigecycline";"Enterobacter cloacae";15;0;0;0;0;1;0;1;0;0;1;6;1;11;11;6;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;46
"Tigecycline";"Enterococcus faecalis";15;0;0;0;0;0;0;0;0;0;0;0;1;1;6;19;48;79;89;64;58;26;15;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;417
"Tigecycline";"Enterococcus faecalis ATCC 29212";15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;20;23;34;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;112
"Tigecycline";"Enterococcus faecium";15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;9;16;23;22;8;17;10;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;119
"Tigecycline";"Escherichia coli";15;0;0;0;0;0;0;0;0;0;0;1;0;1;17;42;51;65;39;50;46;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;326
"Tigecycline";"Escherichia coli ATCC 25922";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;12;8;14;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;59
"Tigecycline";"Haemophilus influenzae";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;10;4;12;7;6;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;50
"Tigecycline";"Klebsiella oxytoca";15;0;0;0;0;0;0;0;1;0;2;0;6;3;8;19;21;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;71
"Tigecycline";"Klebsiella pneumoniae";15;0;0;0;0;0;0;0;3;3;5;5;18;26;36;42;12;6;5;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;165
"Tigecycline";"Proteus mirabilis";15;5;0;0;2;0;1;6;1;3;9;5;12;12;20;21;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;107
"Tigecycline";"Salmonella spp";15;0;0;0;0;0;0;0;0;1;0;2;5;5;32;86;34;25;5;3;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;204
"Tigecycline";"Staphylococcus aureus";15;0;0;0;0;0;0;0;0;0;0;2;2;10;48;102;160;146;132;71;53;19;10;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;759
"Tigecycline";"Staphylococcus aureus ATCC 29213";15;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;8;23;20;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Tigecycline";"Staphylococcus aureus MRSA";15;0;0;0;0;0;0;0;0;0;0;1;0;5;19;38;38;22;24;8;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;162
"Tigecycline";"Staphylococcus aureus MSSA";15;0;0;0;0;0;0;0;0;0;0;0;2;2;22;53;75;67;60;26;18;6;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;335
"Tigecycline";"Staphylococcus capitis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;7;6;2;2;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Tigecycline";"Staphylococcus coagulase negative";15;0;0;0;0;0;0;0;0;0;0;1;1;0;2;4;8;12;25;35;27;27;23;17;9;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;198
"Tigecycline";"Staphylococcus cohnii";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Tigecycline";"Staphylococcus epidermidis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;7;12;9;8;13;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;69
"Tigecycline";"Staphylococcus haemolyticus";15;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;3;0;2;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Tigecycline";"Staphylococcus hominis";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;7;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Tigecycline";"Streptococcus agalactiae";15;0;0;0;0;0;0;0;0;0;0;0;0;0;6;21;24;31;23;14;9;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;136
"Tigecycline";"Streptococcus group C";15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;6;14;16;19;19;14;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;100
"Tigecycline";"Streptococcus group G";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;31;25;25;12;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;122
"Tigecycline";"Streptococcus pneumoniae";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;24;21;45;32;38;14;11;9;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;205
"Tigecycline";"Streptococcus pneumoniae ATCC 49619";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;17;15;17;14;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;76
"Tigecycline";"Streptococcus pyogenes";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;18;22;24;26;21;12;12;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;157
"Tobramycin";"Acinetobacter baumannii";10;29;3;2;4;9;3;3;1;3;3;4;2;4;11;16;23;19;19;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;172
"Tobramycin";"Acinetobacter pittii";10;0;0;0;0;0;1;0;0;1;1;0;0;0;2;6;7;11;19;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Tobramycin";"Acinetobacter spp";10;20;1;2;3;7;7;3;1;5;4;5;2;7;6;26;55;41;58;21;12;13;2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;307
"Tobramycin";"Citrobacter freundii";10;5;0;0;0;2;3;0;1;0;2;9;30;65;48;49;56;45;30;11;4;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;368
"Tobramycin";"Citrobacter koseri";10;1;0;0;0;0;1;0;0;0;0;2;4;10;43;37;31;43;61;38;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;287
"Tobramycin";"Citrobacter spp";10;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;18
"Tobramycin";"Enterobacter cloacae";10;2;0;0;0;1;1;4;1;3;3;15;62;128;120;168;165;115;38;26;4;4;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;867
"Tobramycin";"Escherichia coli";10;412;21;82;139;181;141;150;169;189;236;388;1223;2672;3176;3339;3830;3633;2415;833;231;62;25;17;7;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;23576
"Tobramycin";"Escherichia coli ATCC 25922";10;0;0;0;0;0;0;0;0;0;0;1;9;165;259;214;238;280;262;165;51;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14;1648
"Tobramycin";"Hafnia alvei";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;9
"Tobramycin";"Klebsiella aerogenes";10;0;0;0;0;0;0;0;0;0;1;10;27;48;51;63;49;43;9;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;313
"Tobramycin";"Klebsiella oxytoca";10;2;0;0;0;1;0;1;0;4;2;12;71;136;153;184;189;172;82;37;8;4;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;1062
"Tobramycin";"Klebsiella pneumoniae";10;41;1;15;17;33;25;17;28;14;20;42;186;403;383;485;487;289;163;70;22;6;6;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11;2761
"Tobramycin";"Morganella morganii";10;1;0;0;0;1;2;2;1;2;2;3;2;12;10;31;33;59;33;21;8;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;226
"Tobramycin";"Proteus mirabilis";10;4;0;0;2;1;2;1;3;7;9;16;24;52;113;256;254;278;317;142;63;8;3;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;1560
"Tobramycin";"Proteus vulgaris";10;0;0;0;0;0;0;0;0;1;0;2;1;2;7;20;15;14;21;30;17;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;137
"Tobramycin";"Providencia rettgeri";10;0;0;0;0;0;0;0;0;0;0;0;0;4;8;2;9;9;9;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;47
"Tobramycin";"Pseudomonas aeruginosa";10;54;1;1;2;2;3;5;1;4;3;10;23;65;148;308;498;648;707;612;437;271;134;58;33;24;9;10;4;7;2;4;1;3;0;0;0;1;0;0;0;1;0;0;0;0;16;9;4094
"Tobramycin";"Pseudomonas aeruginosa ATCC 27853";10;0;0;0;0;0;0;0;0;0;0;0;0;0;4;27;169;293;317;397;342;98;5;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14;1659
"Tobramycin";"Pseudomonas fluorescens group";10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;3;0;5;0;4;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;21
"Tobramycin";"Pseudomonas putida group";10;7;0;1;0;1;0;2;0;0;0;0;2;0;0;2;6;9;16;12;11;16;5;9;6;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;113
"Tobramycin";"Pseudomonas spp (non-aeruginosa)";10;13;0;1;1;1;0;2;1;0;2;1;2;0;2;8;7;16;23;30;31;35;19;22;15;9;3;3;1;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;255
"Tobramycin";"Pseudomonas stutzeri group";10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;4;4;8;7;4;4;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;40
"Tobramycin";"Serratia marcescens";10;2;0;0;0;0;2;4;2;9;20;31;65;63;34;43;16;10;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;309
"Tobramycin";"Staphylococcus aureus";10;198;6;17;48;45;36;29;23;24;22;15;16;58;166;606;1193;2112;2322;1841;1022;407;157;49;15;11;4;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;12;10450
"Tobramycin";"Staphylococcus aureus ATCC 29213";10;0;0;0;0;0;0;0;0;0;0;0;0;1;17;114;223;338;388;344;217;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;1678
"Tobramycin";"Staphylococcus aureus MRSA";10;74;3;2;5;3;1;2;2;0;0;0;0;0;1;5;10;19;14;11;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;162
"Tobramycin";"Staphylococcus aureus MSSA";10;3;0;0;3;1;1;2;0;0;0;0;0;1;3;17;42;61;81;71;30;15;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;335
"Tobramycin";"Staphylococcus capitis";10;3;0;0;1;4;11;10;5;3;7;0;0;0;1;0;1;1;3;6;6;13;10;17;23;27;24;10;7;9;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;5;209
"Tobramycin";"Staphylococcus caprae";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Tobramycin";"Staphylococcus coagulase negative";10;149;0;10;15;20;26;23;12;15;12;17;19;17;11;9;9;16;26;37;49;83;104;81;92;72;53;33;7;15;4;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;22;6;1046
"Tobramycin";"Staphylococcus cohnii";10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Tobramycin";"Staphylococcus epidermidis";10;249;9;30;54;84;49;32;18;30;23;28;33;25;28;31;12;9;18;43;79;103;128;118;101;102;61;35;12;14;3;4;2;1;3;1;0;0;0;0;0;0;0;0;0;0;22;5;1572
"Tobramycin";"Staphylococcus haemolyticus";10;2;0;0;2;2;0;0;0;1;2;1;3;1;0;0;1;0;0;2;3;2;3;5;4;6;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;45
"Tobramycin";"Staphylococcus hominis";10;40;0;1;5;3;4;1;2;2;3;0;4;4;6;3;4;9;10;10;10;18;31;35;36;44;37;25;15;21;12;10;1;4;2;4;1;2;0;2;1;0;0;0;0;0;;5;422
"Tobramycin";"Staphylococcus lugdunensis";10;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;1;1;18;44;47;44;34;43;27;25;14;17;3;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;22;6;327
"Tobramycin";"Staphylococcus pettenkoferi";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;6;5;2;4;6;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;;3;35
"Tobramycin";"Staphylococcus warneri";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;7;5;5;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;29
"Trimethoprim";"Citrobacter braakii";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;11
"Trimethoprim";"Citrobacter freundii";5;42;0;0;0;0;0;0;1;2;0;0;1;2;1;6;9;13;21;47;69;95;86;62;35;19;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;517
"Trimethoprim";"Citrobacter koseri";5;6;0;0;0;0;0;0;0;0;0;0;0;2;1;3;5;15;20;27;46;62;74;57;48;28;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;404
"Trimethoprim";"Citrobacter spp";5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;6;6;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;28
"Trimethoprim";"Enterobacter cloacae";5;47;0;0;0;1;0;0;4;3;3;14;13;22;21;31;44;67;94;113;103;86;62;22;12;7;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19;6;772
"Trimethoprim";"Enterococcus faecalis";5;2719;1;0;0;2;2;2;4;6;7;12;14;14;15;37;54;55;132;217;403;563;775;863;859;815;548;341;166;83;34;32;12;13;5;7;1;1;0;0;0;0;0;0;0;0;21;8;8814
"Trimethoprim";"Enterococcus faecalis ATCC 29212";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;63;104;219;326;307;260;87;34;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12;1430
"Trimethoprim";"Enterococcus faecium";5;644;0;0;0;0;0;0;0;0;1;0;1;1;2;0;1;0;5;6;6;11;15;15;12;22;29;19;11;14;8;0;6;1;0;0;0;1;0;0;0;0;0;0;0;0;;8;831
"Trimethoprim";"Escherichia coli";5;7307;1;3;2;6;8;19;13;18;11;28;31;50;75;146;245;600;1395;2579;4305;5853;5992;5042;3383;2065;845;456;188;85;45;32;13;12;3;3;0;3;0;0;0;1;0;0;0;0;20;10;40863
"Trimethoprim";"Escherichia coli ATCC 25922";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;29;169;361;504;416;154;34;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;1677
"Trimethoprim";"Hafnia alvei";5;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;3;3;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;15
"Trimethoprim";"Klebsiella aerogenes";5;9;0;0;1;0;1;0;2;3;4;5;5;2;7;11;18;27;41;60;51;58;26;11;6;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;352
"Trimethoprim";"Klebsiella oxytoca";5;39;0;0;0;1;1;0;1;3;0;6;2;4;10;17;22;43;78;125;170;239;249;152;70;32;8;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7;1278
"Trimethoprim";"Klebsiella pneumoniae";5;488;3;6;12;12;8;15;18;20;30;25;33;54;76;132;193;336;491;559;513;349;201;113;35;22;7;5;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;9;3764
"Trimethoprim";"Morganella morganii";5;62;1;2;0;6;5;8;10;22;24;24;21;20;24;18;10;7;4;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;279
"Trimethoprim";"Proteus mirabilis";5;621;0;0;6;13;13;34;24;54;52;79;104;147;152;193;201;196;158;111;74;29;15;11;15;10;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;2325
"Trimethoprim";"Proteus vulgaris";5;51;0;0;0;2;1;4;4;9;10;9;3;8;8;13;9;7;8;5;8;6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;171
"Trimethoprim";"Providencia rettgeri";5;2;0;0;0;0;0;0;2;2;3;5;3;3;8;7;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;42
"Trimethoprim";"Salmonella spp";5;24;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;5;9;33;48;84;69;72;37;25;11;3;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;23;11;434
"Trimethoprim";"Serratia marcescens";5;26;0;0;0;0;2;1;3;1;3;3;4;9;6;14;15;9;14;12;10;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;138
"Trimethoprim";"Staphylococcus aureus";5;76;0;1;2;2;1;4;0;1;4;1;1;6;3;17;26;63;132;199;217;214;153;66;32;10;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;1238
"Trimethoprim";"Staphylococcus aureus ATCC 29213";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;17;22;19;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Trimethoprim";"Staphylococcus aureus MRSA";5;9;0;0;0;0;0;0;0;0;1;0;0;1;0;2;5;6;17;17;32;29;16;14;6;3;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;162
"Trimethoprim";"Staphylococcus aureus MSSA";5;8;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;12;32;59;65;69;52;19;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;335
"Trimethoprim";"Staphylococcus capitis";5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;4;7;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Trimethoprim";"Staphylococcus coagulase negative";5;147;0;0;0;0;2;1;2;4;5;1;5;15;10;15;11;16;23;18;19;21;32;37;30;37;24;22;12;10;6;2;1;2;1;0;0;0;0;0;0;1;0;0;0;0;;4;532
"Trimethoprim";"Staphylococcus cohnii";5;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Trimethoprim";"Staphylococcus epidermidis";5;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;7;4;5;4;6;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;69
"Trimethoprim";"Staphylococcus haemolyticus";5;3;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Trimethoprim";"Staphylococcus hominis";5;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;1;0;2;1;2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Trimethoprim";"Staphylococcus saprophyticus";5;26;0;0;0;1;0;1;0;0;0;0;0;1;1;3;3;8;11;23;51;93;195;236;281;276;155;88;33;10;5;4;0;2;1;0;0;0;0;1;0;0;0;1;0;0;23;6;1510
