"Antimicrobial";"Bacterium";"M0.002";"M0.004";"M0.008";"M0.016";"M0.032";"M0.064";"M0.125";"M0.25";"M0.5";"M1";"M2";"M4";"M8";"M16";"M32";"M64";"M128";"M256";"M512";"ECOFF";"Distributions";"Observations"
"Ceftolozane-tazobactam";"Klebsiella oxytoca";0;0;0;0;1;1;144;136;48;27;23;14;4;2;2;18;0;0;0;;5;420
"Ceftolozane-tazobactam";"Klebsiella pneumoniae";0;0;0;0;0;28;576;866;447;292;175;116;80;98;175;400;0;6;0;;11;3259
"Ceftolozane-tazobactam";"Morganella morganii";0;0;0;0;0;1;38;154;77;13;8;4;2;2;2;2;0;0;0;;5;303
"Ceftolozane-tazobactam";"Proteus mirabilis";0;0;0;0;1;0;72;477;367;35;11;2;6;4;0;0;0;0;0;;5;975
"Ceftolozane-tazobactam";"Proteus vulgaris";0;0;0;0;0;0;0;4;10;4;0;0;0;0;0;0;0;0;0;;1;18
"Ceftolozane-tazobactam";"Pseudomonas aeruginosa";0;0;0;0;0;0;8;146;1686;1452;719;523;214;60;76;642;0;0;0;;15;5526
"Ceftolozane-tazobactam";"Pseudomonas putida group";0;0;0;0;0;0;0;0;3;6;1;1;0;0;0;0;0;0;0;;1;11
"Ceftolozane-tazobactam";"Serratia liquefaciens";0;0;0;0;0;0;0;8;12;0;0;0;0;0;0;0;0;0;0;;1;20
"Ceftolozane-tazobactam";"Serratia marcescens";0;0;0;0;0;0;6;92;526;181;34;8;6;3;2;14;0;0;0;;6;872
"Ceftolozane-tazobactam";"Stenotrophomonas maltophilia";0;0;0;0;0;0;0;0;6;20;24;32;39;29;39;63;0;0;0;;2;252
"Ceftolozane-tazobactam";"Streptococcus agalactiae";0;0;0;0;0;0;0;14;49;9;0;0;0;0;0;0;0;0;0;;3;72
"Ceftolozane-tazobactam";"Streptococcus pneumoniae";0;0;0;0;2;302;174;51;33;22;42;48;58;5;5;2;0;0;0;;10;744
"Ceftolozane-tazobactam";"Streptococcus pyogenes";0;0;0;0;0;11;87;68;1;0;1;0;0;0;0;0;0;0;0;;3;168
"Ceftriaxone";"Acinetobacter baumannii";0;0;0;0;0;0;0;25;7;7;46;134;395;502;264;1674;0;0;0;;1;3054
"Ceftriaxone";"Acinetobacter lwoffii";0;0;0;0;0;0;0;19;10;37;72;79;49;27;17;43;0;0;0;;1;353
"Ceftriaxone";"Acinetobacter spp";0;0;1;0;0;1;0;139;51;133;328;619;1176;1369;812;4289;0;3;0;;4;8921
"Ceftriaxone";"Actinomyces israelii";0;0;0;0;7;33;22;23;7;6;0;0;0;0;0;0;0;0;0;;1;98
"Ceftriaxone";"Actinomyces spp";0;0;0;3;19;86;92;61;29;11;2;1;0;0;0;0;0;0;0;;1;304
"Ceftriaxone";"Anaerobic cocci Gram positive";0;0;0;0;3;6;39;21;10;14;11;17;19;4;1;1;0;0;0;;1;146
"Ceftriaxone";"Bacteroides fragilis";0;0;0;0;0;0;0;0;0;5;2;6;12;9;14;6;9;35;0;;1;98
"Ceftriaxone";"Bacteroides fragilis group";0;0;0;0;3;1;0;0;0;6;4;16;22;21;33;35;21;73;0;;1;235
"Ceftriaxone";"Citrobacter spp";0;0;5;0;16;21;10;5;0;1;0;1;1;1;0;2;0;0;0;;2;63
"Ceftriaxone";"Enterobacter cloacae";0;0;0;0;0;16;24;14;16;5;2;4;4;11;10;6;13;28;0;0.5;2;153
"Ceftriaxone";"Enterobacter spp";0;0;0;2;10;19;28;8;1;5;2;1;1;8;3;15;0;0;0;0.5;3;103
"Ceftriaxone";"Enterococcus faecalis";0;0;0;0;0;0;0;6;36;15;32;33;56;68;200;7868;0;0;0;;1;8314
"Ceftriaxone";"Enterococcus faecium";0;0;0;0;0;0;0;6;13;11;18;20;14;23;26;3334;0;0;0;;1;3465
"Ceftriaxone";"Enterococcus gallinarum";0;0;0;0;0;0;0;1;0;0;0;1;1;1;2;105;0;0;0;;1;111
"Ceftriaxone";"Escherichia coli";0;0;28;144;455;186;14;5;3;2;2;2;2;0;3;0;0;0;0;0.125;3;846
"Ceftriaxone";"Haemophilus influenzae";4;85;34;16;16;15;10;14;5;0;1;0;0;0;0;0;0;0;0;0.064;3;200
"Ceftriaxone";"Klebsiella pneumoniae";0;0;2;3;19;10;5;7;0;0;0;0;0;0;0;0;0;0;0;0.125;1;46
"Ceftriaxone";"Klebsiella spp";0;3;9;9;64;55;8;6;6;4;4;6;2;0;0;0;0;0;0;0.125;2;176
"Ceftriaxone";"Moraxella catarrhalis";0;1;513;810;343;182;370;1473;1142;328;42;1;2;0;0;0;0;0;0;;4;5207
"Ceftriaxone";"Morganella morganii";0;24;18;3;1;1;0;1;0;0;2;1;1;0;0;0;0;0;0;;1;52
"Ceftriaxone";"Neisseria gonorrhoeae";221;341;381;310;218;146;55;19;6;0;0;0;0;0;0;0;0;0;0;0.032;11;1697
"Ceftriaxone";"Neisseria meningitidis";305;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;319
"Ceftriaxone";"Proteus mirabilis";0;56;61;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016;2;123
"Ceftriaxone";"Providencia spp";0;0;8;9;4;6;2;0;0;0;0;0;0;0;0;0;0;0;0;;1;29
"Ceftriaxone";"Pseudomonas aeruginosa";0;0;0;0;0;0;0;79;135;239;374;868;2008;2961;4489;21738;9;11;0;;6;32911
"Ceftriaxone";"Pseudomonas fluorescens group";0;0;0;0;0;0;0;3;4;2;3;9;31;27;16;59;0;0;0;;2;154
"Ceftriaxone";"Serratia marcescens";0;0;0;0;0;12;18;12;6;16;14;19;35;14;4;0;1;45;0;;3;196
"Ceftriaxone";"Staphylococcus aureus";0;0;0;0;0;0;0;0;0;4;154;213;9;9;1;3;1;1;0;8;4;395
"Ceftriaxone";"Staphylococcus capitis";0;0;0;0;0;0;0;1;11;39;73;14;6;18;29;23;0;0;0;;1;214
"Ceftriaxone";"Staphylococcus epidermidis";0;0;0;0;0;0;0;9;104;582;356;457;987;1203;668;780;0;0;0;;2;5146
"Ceftriaxone";"Staphylococcus haemolyticus";0;0;0;0;0;0;0;0;5;6;19;57;61;56;70;386;0;0;0;;2;660
"Ceftriaxone";"Staphylococcus hominis";0;0;0;0;0;0;0;0;4;18;47;97;90;150;41;62;0;0;0;;1;509
"Ceftriaxone";"Staphylococcus saprophyticus";0;0;0;0;0;0;0;0;1;2;5;29;83;44;15;31;0;0;0;;3;210
"Ceftriaxone";"Staphylococcus simulans";0;0;0;0;0;0;0;0;1;2;26;15;10;21;11;22;0;0;0;;1;108
"Ceftriaxone";"Staphylococcus warneri";0;0;0;0;0;0;0;0;1;13;52;28;10;11;18;29;0;0;0;;1;162
"Ceftriaxone";"Streptococcus pneumoniae";0;4;17;883;1510;157;147;79;102;287;45;4;2;1;0;0;0;0;0;0.064;4;3238
"Ceftriaxone";"Streptococcus salivarius";0;0;0;0;0;2;0;86;7;5;2;1;0;1;0;0;0;0;0;;1;104
"Ceftriaxone";"Streptococcus sanguinis";0;0;1;0;0;1;1;107;15;9;5;3;2;0;0;0;0;0;0;;1;144
"Cefuroxime";"Acinetobacter baumannii";0;0;0;0;0;0;1;0;0;2;13;21;97;311;2841;27;14;14;0;;4;3341
"Cefuroxime";"Acinetobacter lwoffii";0;0;0;0;0;0;3;2;35;32;75;110;122;96;165;21;12;0;16;;2;689
"Cefuroxime";"Acinetobacter spp";0;0;0;0;0;2;11;7;19;38;150;256;415;724;7313;25;7;15;0;;5;8982
"Cefuroxime";"Citrobacter freundii";0;0;0;0;0;0;1;0;43;43;410;624;199;79;399;30;223;12;31;8;8;2094
"Cefuroxime";"Citrobacter koseri";0;0;0;0;0;0;1;0;2;7;66;316;66;26;40;0;0;0;0;8;1;524
"Cefuroxime";"Citrobacter spp";0;0;0;0;0;0;1;7;30;64;390;1027;312;164;506;39;85;15;40;8;11;2680
"Cefuroxime";"Corynebacterium striatum";0;0;0;0;0;0;0;1;2;1;1;0;0;5;6;0;0;0;0;;1;16
"Cefuroxime";"Enterobacter agglomerans";0;0;0;0;0;0;0;0;2;19;60;81;9;2;3;5;1;0;0;;1;182
"Cefuroxime";"Enterobacter cloacae";0;0;0;0;0;0;4;2;31;107;252;1056;2693;1414;2855;175;864;425;84;16;16;9962
"Cefuroxime";"Enterobacter dissolvens";0;0;0;0;0;0;0;0;0;3;3;26;39;5;2;0;3;0;0;;1;81
"Cefuroxime";"Enterobacter spp";0;0;0;0;0;0;4;10;30;148;569;1369;2057;1171;3688;48;247;24;89;16;6;9454
"Cefuroxime";"Escherichia coli";0;0;1;1;1;5;93;161;1475;4624;20855;46657;14450;3200;3799;263;260;98;73;8;30;96016
"Cefuroxime";"Haemophilus influenzae";0;0;1;0;23;129;1096;4627;35442;31505;9963;9892;1409;266;77;15;0;0;256;2;34;94701
"Cefuroxime";"Haemophilus parainfluenzae";0;0;0;0;0;14;175;220;265;110;39;23;1;1;2;0;0;0;0;1;3;850
"Cefuroxime";"Kingella kingae";0;0;0;0;6;76;119;1;0;0;0;0;0;0;0;0;0;0;0;;1;202
"Cefuroxime";"Klebsiella aerogenes";0;0;0;0;0;0;0;3;11;43;368;642;284;128;756;28;171;55;47;8;12;2536
"Cefuroxime";"Klebsiella oxytoca";0;0;0;0;0;0;5;20;242;1102;1643;1065;340;158;522;37;139;48;83;8;17;5404
"Cefuroxime";"Klebsiella pneumoniae";0;0;0;0;0;8;68;193;1211;5876;15230;9099;3277;2104;4847;227;181;119;91;8;20;42531
"Cefuroxime";"Klebsiella spp";0;0;0;0;2;1;11;21;101;271;523;191;55;47;37;14;11;4;0;8;7;1289
"Cefuroxime";"Legionella pneumophila";0;0;0;0;0;0;0;2;10;26;34;21;7;0;0;0;0;0;0;;1;100
"Cefuroxime";"Moraxella catarrhalis";0;0;0;1;2;18;169;839;3594;6008;3913;659;175;23;0;0;0;0;0;;14;15401
"Cefuroxime";"Morganella morganii";0;0;0;0;3;0;2;2;5;21;29;32;73;202;894;162;78;20;8;;13;1531
"Cefuroxime";"Neisseria gonorrhoeae";0;4;53;59;142;226;171;87;87;24;6;0;3;0;0;0;0;0;0;0.125;5;862
"Cefuroxime";"Neisseria meningitidis";0;0;4;3;39;80;131;15;6;2;0;0;0;0;1;0;0;0;0;0.125;3;281
"Cefuroxime";"Proteus mirabilis";0;0;0;0;0;0;24;140;1589;5546;3656;643;172;72;320;25;210;10;120;4;20;12527
"Cefuroxime";"Proteus vulgaris";0;0;0;0;0;0;0;0;9;29;27;29;33;40;294;33;219;74;0;;8;787
"Cefuroxime";"Providencia rettgeri";0;0;0;0;0;0;27;11;9;8;5;2;2;4;10;0;0;0;0;;1;78
"Cefuroxime";"Providencia stuartii";0;0;0;0;0;0;3;1;9;14;21;21;22;33;63;0;0;0;0;;1;187
"Cefuroxime";"Salmonella enteritidis";0;0;0;0;0;0;0;1;0;2;12;294;234;12;0;0;0;0;0;16;1;555
"Cefuroxime";"Salmonella spp";0;0;0;0;0;0;1;5;6;25;330;2508;1554;161;29;0;0;0;0;16;4;4619
"Cefuroxime";"Salmonella typhi";0;0;0;0;0;0;0;1;0;1;68;202;44;4;3;0;0;0;0;16;1;323
"Cefuroxime";"Salmonella typhimurium";0;0;0;0;0;0;0;0;1;3;17;88;57;7;16;0;0;0;0;16;1;189
"Cefuroxime";"Serratia liquefaciens";0;0;0;0;0;0;0;0;0;4;5;7;5;33;85;12;1;0;0;;2;152
"Cefuroxime";"Shigella flexneri";0;0;0;0;0;0;1;0;0;39;201;82;9;1;0;0;0;0;0;8;2;333
"Cefuroxime";"Shigella sonnei";0;0;0;0;0;0;1;0;1;6;144;254;17;0;2;0;0;0;0;8;1;425
"Cefuroxime";"Staphylococcus aureus";0;0;0;2;3;2;55;363;1265;7253;1443;234;125;890;247;1;0;8;0;4;9;11891
"Cefuroxime";"Staphylococcus capitis";0;0;0;0;0;0;23;37;53;13;8;6;1;1;7;0;0;0;0;;1;149
"Cefuroxime";"Staphylococcus coagulase negative";0;0;0;0;0;5;69;51;48;63;64;55;37;7;25;0;0;2;0;;3;426
"Cefuroxime";"Staphylococcus hominis";0;0;0;0;0;0;7;17;65;81;86;40;15;3;21;0;0;0;0;;1;335
"Cefuroxime";"Streptococcus agalactiae";0;0;0;1;50;17;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;69
"Cefuroxime";"Streptococcus pneumoniae";0;12;1166;4444;10183;5461;1433;1436;1121;854;692;2305;3166;546;8;2;0;0;0;0.125;17;32829
"Chloramphenicol";"Campylobacter coli";0;0;0;0;0;0;0;0;0;2;448;612;316;40;0;0;0;0;0;16;9;1418
"Chloramphenicol";"Campylobacter jejuni";0;0;0;0;0;0;0;0;0;3;249;263;81;17;1;0;0;0;0;16;10;614
"Chloramphenicol";"Citrobacter spp";0;0;0;0;0;0;0;0;0;0;21;36;69;21;13;17;1;7;0;;2;185
"Chloramphenicol";"Enterobacter cloacae";0;0;0;0;0;0;0;0;0;0;11;34;51;11;1;0;1;1;0;;1;110
"Chloramphenicol";"Enterobacter dissolvens";0;0;0;0;0;0;0;0;0;0;0;15;40;22;4;0;0;0;0;;1;81
"Chloramphenicol";"Enterobacter spp";0;0;0;0;0;0;0;0;0;0;53;38;59;17;1;5;0;0;0;;1;173
"Chloramphenicol";"Enterococcus faecalis";0;0;0;0;0;0;0;0;0;1;14;658;902;61;55;67;10;0;0;32;13;1768
"Chloramphenicol";"Enterococcus faecium";0;0;0;0;0;0;0;0;0;0;46;480;2216;690;112;0;3;0;0;32;24;3547
"Chloramphenicol";"Enterococcus hirae";0;0;0;0;0;0;0;0;0;0;21;104;33;0;0;0;0;0;0;8;2;158
"Chloramphenicol";"Escherichia coli";0;0;0;0;0;0;0;0;0;2;2336;21965;19115;752;305;736;387;254;0;16;40;45852
"Chloramphenicol";"Haemophilus influenzae";0;0;0;0;0;0;606;2077;13668;1821;39;47;324;86;0;0;0;0;0;2;7;18668
"Chloramphenicol";"Haemophilus parainfluenzae";0;0;0;0;0;0;42;140;165;60;5;2;2;0;0;0;0;0;0;2;1;416
"Chloramphenicol";"Hafnia alvei";0;0;0;0;0;0;0;0;0;0;5;21;26;3;0;1;0;0;0;;1;56
"Chloramphenicol";"Klebsiella oxytoca";0;0;0;0;0;0;0;0;0;3;10;5;3;0;0;0;0;0;0;;1;21
"Chloramphenicol";"Klebsiella pneumoniae";0;0;0;0;0;0;0;0;0;4;12;28;19;1;0;0;0;1;0;;1;65
"Chloramphenicol";"Klebsiella spp";0;0;0;0;0;0;0;0;8;109;54;26;3;4;3;1;4;9;0;;1;221
"Chloramphenicol";"Kluyvera spp";0;0;0;0;0;0;0;0;0;1;15;8;6;1;1;0;0;0;0;;1;32
"Chloramphenicol";"Lactobacillus lactis";0;0;0;0;0;0;0;0;5;14;29;0;12;0;0;0;0;0;0;;1;60
"Chloramphenicol";"Lactobacillus reuteri";0;0;0;0;0;0;0;0;0;0;17;31;0;0;0;0;1;0;0;;1;49
"Chloramphenicol";"Lactobacillus spp";0;0;0;0;0;0;0;0;0;0;17;31;0;0;0;0;1;0;0;;1;49
"Chloramphenicol";"Lactococcus lactis";0;0;0;0;0;0;0;0;5;14;29;0;12;0;0;0;0;0;0;;1;60
"Chloramphenicol";"Legionella pneumophila";0;0;0;0;0;0;1;22;75;2;0;0;0;0;0;0;0;0;0;1;1;100
"Chloramphenicol";"Listeria monocytogenes";0;0;0;0;0;0;0;0;0;0;5;86;184;31;1;0;0;0;0;;3;307
"Chloramphenicol";"Mannheimia haemolytica";0;0;0;0;0;0;0;2;4;27;14;0;1;1;7;2;0;0;0;;2;58
"Chloramphenicol";"Moraxella catarrhalis";0;0;0;0;0;0;16;216;3769;81;1;1;0;0;0;0;0;0;0;2;1;4084
"Chloramphenicol";"Neisseria gonorrhoeae";0;0;0;0;0;0;0;0;2;57;79;19;6;1;2;1;0;0;0;;1;167
"Chloramphenicol";"Neisseria meningitidis";0;0;0;0;0;0;5;12;135;537;163;4;2;8;0;0;0;0;0;2;12;866
"Chloramphenicol";"Pasteurella multocida";0;0;0;0;0;0;14;107;139;45;10;9;44;18;6;1;0;0;0;2;5;393
"Chloramphenicol";"Raoultella spp";0;0;0;0;0;0;0;0;0;13;10;3;2;0;0;1;0;2;0;;1;31
"Chloramphenicol";"Salmonella spp";0;0;0;0;0;0;0;0;0;0;1922;24216;26083;1111;95;2380;1343;535;0;16;26;57685
"Chloramphenicol";"Serratia liquefaciens";0;0;0;0;0;0;0;0;0;0;2;13;36;17;0;0;0;0;0;;1;68
"Chloramphenicol";"Serratia spp";0;0;0;0;0;0;0;0;0;2;98;401;167;3;0;2;8;1;0;;3;682
"Chloramphenicol";"Staphylococcus aureus";0;0;0;0;0;0;0;0;0;10;39;538;1148;43;18;31;2;0;0;16;7;1829
"Chloramphenicol";"Staphylococcus coagulase negative";0;0;0;0;0;0;0;0;0;0;7;25;10;0;0;4;0;0;0;16;1;46
"Chloramphenicol";"Staphylococcus epidermidis";0;0;0;0;0;0;0;0;0;0;6;65;24;0;0;8;1;0;0;16;1;104
"Chloramphenicol";"Staphylococcus hyicus";0;0;0;0;0;0;0;0;0;0;3;155;54;1;0;1;0;0;0;16;2;214
"Chloramphenicol";"Staphylococcus intermedius";0;0;0;0;0;0;0;0;0;0;5;117;14;0;4;0;0;0;0;16;2;140
"Chloramphenicol";"Streptococcus agalactiae";0;0;0;0;0;0;0;0;1;9;21;1;0;0;0;0;0;0;0;;1;32
"Chloramphenicol";"Streptococcus pneumoniae";0;0;0;0;0;1;2;10;66;647;2485;2805;88;260;25;2;0;0;0;8;8;6391
"Chloramphenicol";"Streptococcus pyogenes";0;0;0;0;0;0;0;0;0;1;34;34;0;1;3;1;0;0;0;;2;74
"Ciprofloxacin";"Acinetobacter anitratus";0;0;0;0;6;11;29;34;30;8;4;0;0;0;0;0;0;0;0;1;1;122
"Ciprofloxacin";"Acinetobacter baumannii";0;0;12;7;27;224;833;865;410;174;109;262;118;176;311;360;127;193;3;1;115;4211
"Ciprofloxacin";"Acinetobacter calcoaceticus";0;0;0;0;7;17;33;31;24;21;6;2;0;0;0;8;1;0;0;1;2;150
"Ciprofloxacin";"Acinetobacter lwoffii";0;0;0;3;12;59;73;47;21;8;11;3;1;0;15;9;0;0;0;1;2;262
"Ciprofloxacin";"Acinetobacter spp";0;2;5;18;36;259;623;531;215;99;40;73;142;34;20;123;191;3;20;1;12;2434
"Ciprofloxacin";"Actinomyces israelii";0;0;0;0;0;0;0;0;1;1;0;0;5;45;35;10;1;0;0;;1;98
"Ciprofloxacin";"Actinomyces spp";0;0;0;0;0;0;0;3;5;4;20;36;37;121;64;14;1;0;0;;1;305
"Ciprofloxacin";"Aerococcus sanguinicola";0;0;0;0;0;0;0;0;2;4;1;0;2;17;4;0;0;0;0;;1;30
"Ciprofloxacin";"Aerococcus spp";0;0;0;0;0;0;0;6;15;10;1;5;2;17;4;0;0;0;0;;1;60
"Ciprofloxacin";"Aerococcus urinae";0;0;0;0;0;0;0;6;13;6;0;5;0;0;0;0;0;0;0;;1;30
"Ciprofloxacin";"Alcaligenes xylosoxidans";0;0;0;0;0;0;0;1;5;1;4;13;3;0;2;1;0;0;0;;1;30
"Ciprofloxacin";"Bacteroides fragilis";0;0;0;0;0;0;0;0;1;4;48;58;37;65;27;3;5;0;0;;2;248
"Ciprofloxacin";"Bacteroides fragilis group";0;0;0;0;0;0;0;0;1;4;53;73;53;53;33;17;16;3;0;;1;306
"Ciprofloxacin";"Burkholderia cepacia";0;0;0;0;1;4;2;4;11;5;10;15;10;11;4;1;3;0;0;;3;81
"Ciprofloxacin";"Campylobacter coli";0;0;0;0;27;592;2176;1240;256;36;6;58;322;482;178;54;2;0;0;0.5;44;5429
"Ciprofloxacin";"Campylobacter jejuni";0;0;0;33;575;8174;8558;1659;187;51;39;326;2493;1515;541;200;34;0;0;0.5;46;24385
"Ciprofloxacin";"Chryseobacterium meningosepticum";0;0;0;0;0;0;1;0;2;4;4;0;0;0;0;0;0;0;0;;1;11
"Ciprofloxacin";"Chryseobacterium spp";0;0;0;0;0;0;0;2;3;2;2;4;3;1;0;1;1;0;0;;1;19
"Ciprofloxacin";"Citrobacter braakii";0;0;2;3;2;3;0;0;0;0;0;0;0;0;2;0;0;0;0;;1;12
"Ciprofloxacin";"Citrobacter freundii";0;0;1;8;3;1;2;4;0;1;3;0;0;0;1;0;0;0;0;;1;24
"Ciprofloxacin";"Citrobacter koseri";0;0;5;6;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;1;16
"Ciprofloxacin";"Citrobacter spp";0;5;68;103;366;96;54;26;30;20;18;10;91;1;1;0;0;0;0;0.125;8;889
"Ciprofloxacin";"Clostridium difficile";0;0;0;0;0;0;0;0;0;0;0;0;79;143;13;63;59;171;0;;3;528
"Ciprofloxacin";"Clostridium perfringens";0;0;0;0;0;1;2;12;4;2;1;1;0;0;0;0;0;0;0;;1;23
"Ciprofloxacin";"Clostridium spp";0;0;0;0;0;0;1;11;6;1;2;1;0;5;4;2;0;1;0;;1;34
"Ciprofloxacin";"Corynebacterium amycolatum";0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;;1;12
"Ciprofloxacin";"Corynebacterium jeikeium";0;0;0;0;0;0;0;1;0;0;0;0;1;0;10;0;0;0;0;;1;12
"Ciprofloxacin";"Corynebacterium pseudodiphtheriticum";0;0;1;0;0;1;1;3;1;0;0;4;0;0;0;0;0;0;0;;1;11
"Ciprofloxacin";"Corynebacterium spp";0;0;1;0;1;1;1;5;1;1;0;4;2;3;39;0;0;0;0;;5;59
"Ciprofloxacin";"Corynebacterium striatum";0;0;0;0;0;0;2;1;0;0;0;0;1;1;23;0;0;0;0;;2;28
"Ciprofloxacin";"Corynebacterium urealyticum";0;0;0;0;0;0;0;1;0;1;0;0;0;2;8;0;0;0;0;;1;12
"Ciprofloxacin";"Enterobacter agglomerans";0;0;1;15;29;3;2;1;3;0;0;0;0;0;0;0;0;0;0;;1;54
"Ciprofloxacin";"Enterobacter cloacae";236;423;320;374;365;199;84;90;73;57;21;33;22;23;12;7;10;2;3;0.125;52;2354
"Ciprofloxacin";"Enterobacter dissolvens";0;0;3;16;10;5;1;1;1;0;0;0;0;0;0;0;0;0;0;;1;37
"Ciprofloxacin";"Enterobacter spp";0;14;38;149;124;30;17;11;16;7;13;4;6;6;0;8;0;0;0;0.125;4;443
"Ciprofloxacin";"Enterococcus faecalis";0;0;0;2;9;3;34;227;2953;16694;6337;303;124;232;341;593;239;27;180;4;19;28298
"Ciprofloxacin";"Enterococcus faecium";0;0;0;0;0;0;12;197;1061;3211;4426;3414;630;25;56;198;35;243;0;4;28;13508
"Ciprofloxacin";"Escherichia coli";14;189;3967;7300;1576;613;566;599;196;113;55;131;263;236;565;168;85;59;7;0.064;55;16702
"Ciprofloxacin";"Haemophilus influenzae";27;577;6081;5080;891;54;21;9;8;9;8;15;6;3;5;0;0;0;0;0.064;22;12794
"Ciprofloxacin";"Haemophilus parainfluenzae";0;0;74;111;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064;1;203
"Ciprofloxacin";"Hafnia alvei";0;0;10;17;27;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0.125;2;60
"Ciprofloxacin";"Helicobacter pylori";5;7;5;51;228;712;1268;769;157;32;27;78;93;81;427;0;0;0;0;0.5;2;3940
"Ciprofloxacin";"Kingella kingae";0;0;11;130;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;159
"Ciprofloxacin";"Klebsiella aerogenes";0;0;52;150;244;112;96;32;49;47;53;26;43;46;45;217;3;13;0;0.125;48;1228
"Ciprofloxacin";"Klebsiella oxytoca";0;0;192;553;389;156;106;50;47;45;37;56;27;22;25;12;1;1;0;0.125;54;1719
"Ciprofloxacin";"Klebsiella pneumoniae";0;5;246;874;1925;946;539;315;251;138;100;86;72;60;149;116;38;30;15;0.125;71;5905
"Ciprofloxacin";"Klebsiella spp";0;18;80;252;1133;208;100;65;39;31;11;19;18;0;1;0;0;0;0;0.125;6;1975
"Ciprofloxacin";"Kluyvera spp";0;0;16;7;3;3;1;1;0;1;1;0;0;0;0;0;0;0;0;;1;33
"Ciprofloxacin";"Listeria monocytogenes";0;0;0;0;0;0;0;1;28;82;21;9;0;0;0;0;0;0;0;;3;141
"Ciprofloxacin";"Moraxella catarrhalis";0;0;24;944;6978;2666;470;25;21;5;3;3;0;0;0;0;0;0;0;0.125;15;11139
"Ciprofloxacin";"Morganella morganii";0;15;78;182;45;9;6;1;2;9;8;4;4;2;4;3;0;3;0;0.125;8;375
"Ciprofloxacin";"Neisseria gonorrhoeae";3093;2012;871;311;150;73;101;158;206;261;568;683;711;366;980;46;6;39;0;0.016;24;10635
"Ciprofloxacin";"Neisseria meningitidis";68;1408;409;5;0;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0.016;16;1905
"Ciprofloxacin";"Pasteurella multocida";0;9;61;135;17;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0.064;6;227
"Ciprofloxacin";"Peptostreptococcus spp";0;0;0;0;1;0;8;11;27;18;17;6;2;2;1;0;0;0;0;;1;93
"Ciprofloxacin";"Proteus mirabilis";0;1;54;325;1206;276;219;42;50;85;116;66;24;14;24;20;7;7;1;0.064;12;2537
"Ciprofloxacin";"Proteus vulgaris";0;0;7;28;40;8;9;1;5;0;0;0;0;2;1;0;0;0;0;0.064;3;101
"Ciprofloxacin";"Providencia spp";0;3;21;51;103;41;50;48;23;0;0;8;6;2;0;0;0;0;0;;2;356
"Ciprofloxacin";"Providencia stuartii";0;0;0;3;3;1;5;0;0;1;4;7;1;1;3;1;2;1;0;;2;33
"Ciprofloxacin";"Pseudomonas aeruginosa";0;0;19;42;535;3046;9340;4559;3234;1882;1501;876;928;516;499;720;137;28;105;0.5;82;27967
"Ciprofloxacin";"Pseudomonas fluorescens group";0;0;1;1;0;1;16;1;0;0;1;1;0;1;5;0;0;0;0;;1;28
"Ciprofloxacin";"Raoultella spp";0;0;6;16;9;1;1;1;0;1;3;0;0;0;0;0;0;0;0;;1;38
"Ciprofloxacin";"Salmonella spp";0;0;75;806;1031;260;73;52;17;0;2;0;1;1;0;0;0;0;0;0.064;5;2318
"Ciprofloxacin";"Serratia liquefaciens";0;0;0;3;3;2;4;0;0;0;0;0;0;0;0;1;0;0;0;;1;13
"Ciprofloxacin";"Serratia marcescens";0;0;6;8;67;221;302;57;52;85;82;49;25;7;8;7;2;0;0;;6;978
"Ciprofloxacin";"Serratia spp";0;0;18;14;22;72;88;20;8;25;23;8;8;14;3;0;0;0;0;;4;323
"Ciprofloxacin";"Shigella boydii";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1
"Ciprofloxacin";"Shigella dysenteriae";0;0;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;6
"Ciprofloxacin";"Shigella flexneri";0;0;1;10;10;1;0;0;2;1;0;0;2;3;1;4;0;0;0;;1;35
"Ciprofloxacin";"Shigella sonnei";0;0;2;16;6;0;0;4;2;0;0;1;2;0;0;1;0;0;0;;1;34
"Ciprofloxacin";"Shigella spp";0;0;3;31;21;1;0;5;5;1;0;1;4;3;1;5;0;0;0;;1;81
"Ciprofloxacin";"Staphylococcus aureus";0;0;3;16;121;785;5421;13547;14679;2972;862;247;1961;425;260;449;383;111;40;1;67;42282
"Ciprofloxacin";"Staphylococcus aureus MRSA";0;0;0;0;0;0;1;4;12;3;0;0;5;6;11;33;91;35;0;;3;201
"Ciprofloxacin";"Staphylococcus aureus MSSA";0;0;0;0;0;0;2;48;140;81;4;2;1;0;3;4;7;3;0;;3;295
